well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
D3,0.091,GC073,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆rbs ∆glt,Double KO
D4,0.097,GC069,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆flh ∆glt,Double KO
D5,0.091,GC075,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆dpp ∆glt,Double KO
D6,0.099,GC070,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆opp ∆glt,Double KO
D7,0.088,GC065,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆mgl ∆glt,Double KO
D8,0.092,GC098,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆nmp ∆glt,Double KO
D9,0.093,GC074,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆his ∆glt,Double KO
D10,0.091,GC097,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆pot ∆glt,Double KO
E3,0.089,GC073,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆rbs ∆glt,Double KO
E4,0.098,GC069,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆flh ∆glt,Double KO
E5,0.091,GC075,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆dpp ∆glt,Double KO
E6,0.091,GC070,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆opp ∆glt,Double KO
E7,0.086,GC065,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆mgl ∆glt,Double KO
E8,0.095,GC098,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆nmp ∆glt,Double KO
E9,0.096,GC074,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆his ∆glt,Double KO
E10,0.091,GC097,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆pot ∆glt,Double KO
F3,0.09,GC084,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆mal ∆glt,Double KO
F4,0.092,GC084,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆mal ∆glt,Double KO
F5,0.091,GC084,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆mal ∆glt,Double KO
F6,0.1,GC106,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆flh ∆rbs,Double KO
F7,0.101,GC106,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆flh ∆rbs,Double KO
F8,0.099,GC106,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆flh ∆rbs,Double KO
F9,0.093,GC100,1,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆dpp ∆rbs,Double KO
F10,0.093,GC100,2,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆dpp ∆rbs,Double KO
F11,0.09,GC100,3,acetate,2021-08-12,1,0.12555555555555556,0.07922222222222224,∆dpp ∆rbs,Double KO
C3,0.093,GC073,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆rbs ∆glt,Double KO
C4,0.101,GC069,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆flh ∆glt,Double KO
C5,0.094,GC075,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆dpp ∆glt,Double KO
C6,0.089,GC070,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆opp ∆glt,Double KO
C7,0.086,GC065,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆mgl ∆glt,Double KO
C8,0.093,GC098,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆nmp ∆glt,Double KO
C9,0.096,GC074,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆his ∆glt,Double KO
C10,0.091,GC097,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆pot ∆glt,Double KO
D3,0.092,GC073,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆rbs ∆glt,Double KO
D4,0.098,GC069,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆flh ∆glt,Double KO
D5,0.091,GC075,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆dpp ∆glt,Double KO
D6,0.093,GC070,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆opp ∆glt,Double KO
D7,0.088,GC065,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆mgl ∆glt,Double KO
D8,0.093,GC098,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆nmp ∆glt,Double KO
D9,0.094,GC074,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆his ∆glt,Double KO
D10,0.092,GC097,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆pot ∆glt,Double KO
E3,0.09,GC073,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆rbs ∆glt,Double KO
E4,0.1,GC069,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆flh ∆glt,Double KO
E5,0.092,GC075,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆dpp ∆glt,Double KO
E6,0.091,GC070,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆opp ∆glt,Double KO
E7,0.086,GC065,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆mgl ∆glt,Double KO
E8,0.095,GC098,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆nmp ∆glt,Double KO
E9,0.097,GC074,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆his ∆glt,Double KO
E10,0.092,GC097,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆pot ∆glt,Double KO
F3,0.09,GC084,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆mal ∆glt,Double KO
F4,0.092,GC084,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆mal ∆glt,Double KO
F5,0.091,GC084,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆mal ∆glt,Double KO
F6,0.101,GC106,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆flh ∆rbs,Double KO
F7,0.103,GC106,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆flh ∆rbs,Double KO
F8,0.101,GC106,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆flh ∆rbs,Double KO
F9,0.094,GC100,1,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆dpp ∆rbs,Double KO
F10,0.094,GC100,2,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆dpp ∆rbs,Double KO
F11,0.091,GC100,3,acetate,2021-08-12,1,0.2511111111111111,0.07918518518518518,∆dpp ∆rbs,Double KO
C3,0.094,GC073,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆rbs ∆glt,Double KO
C4,0.103,GC069,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆flh ∆glt,Double KO
C5,0.094,GC075,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆dpp ∆glt,Double KO
C6,0.09,GC070,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆opp ∆glt,Double KO
C7,0.086,GC065,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆mgl ∆glt,Double KO
C8,0.094,GC098,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆nmp ∆glt,Double KO
C9,0.096,GC074,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆his ∆glt,Double KO
C10,0.092,GC097,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆pot ∆glt,Double KO
D3,0.093,GC073,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆rbs ∆glt,Double KO
D4,0.1,GC069,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆flh ∆glt,Double KO
D5,0.092,GC075,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆dpp ∆glt,Double KO
D6,0.093,GC070,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆opp ∆glt,Double KO
D7,0.088,GC065,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆mgl ∆glt,Double KO
D8,0.093,GC098,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆nmp ∆glt,Double KO
D9,0.095,GC074,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆his ∆glt,Double KO
D10,0.092,GC097,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆pot ∆glt,Double KO
E3,0.091,GC073,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆rbs ∆glt,Double KO
E4,0.102,GC069,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆flh ∆glt,Double KO
E5,0.092,GC075,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆dpp ∆glt,Double KO
E6,0.092,GC070,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆opp ∆glt,Double KO
E7,0.086,GC065,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆mgl ∆glt,Double KO
E8,0.096,GC098,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆nmp ∆glt,Double KO
E9,0.098,GC074,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆his ∆glt,Double KO
E10,0.092,GC097,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆pot ∆glt,Double KO
F3,0.091,GC084,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆mal ∆glt,Double KO
F4,0.093,GC084,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆mal ∆glt,Double KO
F5,0.092,GC084,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆mal ∆glt,Double KO
F6,0.103,GC106,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆flh ∆rbs,Double KO
F7,0.105,GC106,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆flh ∆rbs,Double KO
F8,0.103,GC106,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆flh ∆rbs,Double KO
F9,0.095,GC100,1,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆dpp ∆rbs,Double KO
F10,0.095,GC100,2,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆dpp ∆rbs,Double KO
F11,0.092,GC100,3,acetate,2021-08-12,1,0.37666666666666665,0.07922222222222224,∆dpp ∆rbs,Double KO
C3,0.094,GC073,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆rbs ∆glt,Double KO
C4,0.104,GC069,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆flh ∆glt,Double KO
C5,0.095,GC075,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆dpp ∆glt,Double KO
C6,0.09,GC070,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆opp ∆glt,Double KO
C7,0.087,GC065,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆mgl ∆glt,Double KO
C8,0.095,GC098,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆nmp ∆glt,Double KO
C9,0.097,GC074,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆his ∆glt,Double KO
C10,0.092,GC097,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆pot ∆glt,Double KO
D3,0.093,GC073,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆rbs ∆glt,Double KO
D4,0.102,GC069,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆flh ∆glt,Double KO
D5,0.092,GC075,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆dpp ∆glt,Double KO
D6,0.093,GC070,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆opp ∆glt,Double KO
D7,0.088,GC065,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆mgl ∆glt,Double KO
D8,0.094,GC098,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆nmp ∆glt,Double KO
D9,0.096,GC074,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆his ∆glt,Double KO
D10,0.092,GC097,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆pot ∆glt,Double KO
E3,0.092,GC073,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆rbs ∆glt,Double KO
E4,0.104,GC069,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆flh ∆glt,Double KO
E5,0.093,GC075,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆dpp ∆glt,Double KO
E6,0.092,GC070,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆opp ∆glt,Double KO
E7,0.087,GC065,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆mgl ∆glt,Double KO
E8,0.097,GC098,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆nmp ∆glt,Double KO
E9,0.099,GC074,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆his ∆glt,Double KO
E10,0.093,GC097,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆pot ∆glt,Double KO
F3,0.091,GC084,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆mal ∆glt,Double KO
F4,0.093,GC084,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆mal ∆glt,Double KO
F5,0.092,GC084,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆mal ∆glt,Double KO
F6,0.104,GC106,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆flh ∆rbs,Double KO
F7,0.106,GC106,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆flh ∆rbs,Double KO
F8,0.104,GC106,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆flh ∆rbs,Double KO
F9,0.096,GC100,1,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆dpp ∆rbs,Double KO
F10,0.096,GC100,2,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆dpp ∆rbs,Double KO
F11,0.093,GC100,3,acetate,2021-08-12,1,0.5022222222222222,0.07922222222222224,∆dpp ∆rbs,Double KO
C3,0.095,GC073,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆rbs ∆glt,Double KO
C4,0.106,GC069,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆flh ∆glt,Double KO
C5,0.095,GC075,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆dpp ∆glt,Double KO
C6,0.09,GC070,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆opp ∆glt,Double KO
C7,0.087,GC065,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆mgl ∆glt,Double KO
C8,0.095,GC098,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆nmp ∆glt,Double KO
C9,0.098,GC074,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆his ∆glt,Double KO
C10,0.093,GC097,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆pot ∆glt,Double KO
D3,0.095,GC073,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆rbs ∆glt,Double KO
D4,0.103,GC069,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆flh ∆glt,Double KO
D5,0.092,GC075,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆dpp ∆glt,Double KO
D6,0.095,GC070,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆opp ∆glt,Double KO
D7,0.089,GC065,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆mgl ∆glt,Double KO
D8,0.095,GC098,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆nmp ∆glt,Double KO
D9,0.096,GC074,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆his ∆glt,Double KO
D10,0.093,GC097,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆pot ∆glt,Double KO
E3,0.093,GC073,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆rbs ∆glt,Double KO
E4,0.105,GC069,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆flh ∆glt,Double KO
E5,0.093,GC075,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆dpp ∆glt,Double KO
E6,0.092,GC070,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆opp ∆glt,Double KO
E7,0.087,GC065,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆mgl ∆glt,Double KO
E8,0.098,GC098,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆nmp ∆glt,Double KO
E9,0.099,GC074,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆his ∆glt,Double KO
E10,0.094,GC097,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆pot ∆glt,Double KO
F3,0.091,GC084,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆mal ∆glt,Double KO
F4,0.093,GC084,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆mal ∆glt,Double KO
F5,0.093,GC084,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆mal ∆glt,Double KO
F6,0.106,GC106,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆flh ∆rbs,Double KO
F7,0.108,GC106,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆flh ∆rbs,Double KO
F8,0.106,GC106,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆flh ∆rbs,Double KO
F9,0.097,GC100,1,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆dpp ∆rbs,Double KO
F10,0.097,GC100,2,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆dpp ∆rbs,Double KO
F11,0.094,GC100,3,acetate,2021-08-12,1,0.6277777777777778,0.07929629629629631,∆dpp ∆rbs,Double KO
C3,0.096,GC073,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆rbs ∆glt,Double KO
C4,0.107,GC069,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆flh ∆glt,Double KO
C5,0.096,GC075,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆dpp ∆glt,Double KO
C6,0.091,GC070,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆opp ∆glt,Double KO
C7,0.089,GC065,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆mgl ∆glt,Double KO
C8,0.096,GC098,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆nmp ∆glt,Double KO
C9,0.098,GC074,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆his ∆glt,Double KO
C10,0.093,GC097,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆pot ∆glt,Double KO
D3,0.096,GC073,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆rbs ∆glt,Double KO
D4,0.104,GC069,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆flh ∆glt,Double KO
D5,0.093,GC075,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆dpp ∆glt,Double KO
D6,0.095,GC070,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆opp ∆glt,Double KO
D7,0.089,GC065,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆mgl ∆glt,Double KO
D8,0.096,GC098,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆nmp ∆glt,Double KO
D9,0.097,GC074,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆his ∆glt,Double KO
D10,0.094,GC097,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆pot ∆glt,Double KO
E3,0.094,GC073,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆rbs ∆glt,Double KO
E4,0.107,GC069,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆flh ∆glt,Double KO
E5,0.094,GC075,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆dpp ∆glt,Double KO
E6,0.093,GC070,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆opp ∆glt,Double KO
E7,0.087,GC065,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆mgl ∆glt,Double KO
E8,0.098,GC098,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆nmp ∆glt,Double KO
E9,0.1,GC074,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆his ∆glt,Double KO
E10,0.094,GC097,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆pot ∆glt,Double KO
F3,0.091,GC084,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆mal ∆glt,Double KO
F4,0.094,GC084,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆mal ∆glt,Double KO
F5,0.093,GC084,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆mal ∆glt,Double KO
F6,0.108,GC106,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆flh ∆rbs,Double KO
F7,0.11,GC106,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆flh ∆rbs,Double KO
F8,0.107,GC106,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆flh ∆rbs,Double KO
F9,0.098,GC100,1,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆dpp ∆rbs,Double KO
F10,0.098,GC100,2,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆dpp ∆rbs,Double KO
F11,0.095,GC100,3,acetate,2021-08-12,1,0.7533333333333333,0.07933333333333333,∆dpp ∆rbs,Double KO
C3,0.097,GC073,1,acetate,2021-08-12,1,0.8788888888888889,0.0792962962962963,∆rbs ∆glt,Double KO
C4,0.109,GC069,1,acetate,2021-08-12,1,0.8788888888888889,0.0792962962962963,∆flh ∆glt,Double KO
C5,0.096,GC075,1,acetate,2021-08-12,1,0.8788888888888889,0.0792962962962963,∆dpp ∆glt,Double KO
C6,0.092,GC070,1,acetate,2021-08-12,1,0.8788888888888889,0.0792962962962963,∆opp ∆glt,Double KO
C7,0.087,GC065,1,acetate,2021-08-12,1,0.8788888888888889,0.0792962962962963,∆mgl ∆glt,Double KO
